datum,lat,lon,nadmorska_vyska_m,teplota_max_C,srazky_mm,vitr_max_kmh,slunce_MJm2,riziko_pozaru
2023-02-27,50.6,14.1,492.0,0.1,0.0,14.6,8.14,0
2023-02-28,50.6,14.6,277.0,3.2,0.0,11.1,12.03,0
2023-02-28,49.6,15.6,420.0,2.0,0.0,13.7,10.06,0
2023-02-28,50.1,16.1,258.0,3.2,0.0,8.9,9.77,0
2023-02-28,49.1,15.1,532.0,1.9,0.0,18.6,10.03,0
2023-02-28,49.1,16.1,379.0,3.0,0.1,12.6,9.25,0
2023-02-28,50.1,17.6,478.0,1.0,0.0,10.0,10.58,0
2023-02-28,49.6,14.6,537.0,1.6,0.0,15.5,9.59,0
2023-03-01,48.6,17.1,206.0,8.6,0.0,10.1,8.88,0
2023-03-01,50.6,18.1,185.0,5.2,0.0,10.4,12.53,0
2023-03-01,49.1,17.6,256.0,7.8,0.0,13.4,12.81,0
2023-03-01,49.1,15.6,513.0,4.8,0.0,12.8,11.87,0
2023-03-01,50.6,12.6,533.0,3.0,0.0,13.9,13.34,0
2023-03-02,49.6,12.1,434.0,9.2,0.0,18.9,12.95,0
2023-03-02,50.6,13.1,602.0,4.0,0.0,17.0,13.2,0
2023-03-02,50.1,13.6,373.0,7.0,0.0,13.3,12.73,0
2023-03-02,50.1,15.1,209.0,8.8,0.0,11.9,12.73,0
2023-03-03,50.1,14.1,417.0,4.3,0.0,15.9,8.54,0
2023-03-03,49.1,17.1,369.0,7.6,0.0,18.0,13.21,0
2023-03-03,48.6,15.6,471.0,10.2,0.0,11.7,13.22,0
2023-03-03,50.1,18.6,239.0,1.9,0.0,14.6,6.71,0
2023-03-03,48.6,18.1,233.0,9.6,0.0,15.6,13.13,0
2023-03-03,50.1,14.6,238.0,4.1,0.0,14.3,7.71,0
2023-03-04,50.6,17.6,188.0,4.1,1.1,30.0,3.28,0
2023-03-04,50.6,17.1,275.0,3.5,0.9,29.2,3.61,0
2023-03-05,50.6,18.6,248.0,2.0,2.9,28.6,5.61,0
2023-03-06,48.6,17.6,287.0,5.2,3.7,17.4,8.54,0
2023-03-07,49.1,16.6,221.0,9.4,0.1,22.6,7.43,0
2023-03-09,48.6,16.6,214.0,14.4,5.0,38.3,10.5,0
2023-03-12,48.6,16.1,244.0,7.3,0.1,19.7,12.89,0
2023-03-16,49.1,13.1,1093.0,2.7,0.0,12.6,16.52,0
2023-03-16,49.6,18.6,991.0,0.4,0.0,14.4,12.01,0
2023-03-16,49.6,17.6,547.0,4.5,0.0,12.9,12.76,0
2023-03-16,49.1,12.6,571.0,6.2,0.0,12.4,15.69,0
2023-03-16,50.6,16.6,790.0,3.3,0.0,10.1,16.07,0
2023-03-17,48.6,14.1,862.0,12.5,0.0,14.2,16.31,0
2023-03-17,50.6,15.6,442.0,8.4,0.0,16.5,14.53,0
2023-03-17,48.6,15.1,580.0,10.1,0.0,17.3,15.9,0
2023-03-17,49.6,12.6,503.0,10.2,0.0,11.4,14.13,0
2023-03-17,50.1,12.1,585.0,11.9,0.0,13.6,13.53,0
2023-03-17,48.6,14.6,930.0,12.5,0.0,19.5,16.02,0
2023-03-17,49.6,18.1,291.0,9.1,0.0,21.3,14.81,0
2023-03-18,50.1,16.6,650.0,8.9,0.0,19.6,13.39,0
2023-03-18,49.6,14.1,520.0,12.1,0.0,10.4,14.06,0
2023-03-18,49.6,16.6,557.0,9.7,0.0,18.7,14.62,0
2023-03-18,49.6,16.1,789.0,7.2,0.0,21.7,14.03,0
2023-03-18,49.1,13.6,876.0,12.5,0.0,9.4,14.94,0
2023-03-18,49.1,14.6,466.0,12.9,0.0,14.5,14.98,0
2023-03-18,49.1,18.1,609.0,8.9,0.0,18.4,16.15,0
2023-03-18,48.6,12.1,477.0,16.4,0.0,8.8,15.11,0
2023-03-18,49.1,14.1,459.0,12.9,0.0,9.7,14.85,0
2023-03-18,50.1,15.6,253.0,11.6,0.0,12.2,13.33,0
2023-03-19,48.6,13.1,316.0,14.1,0.1,14.8,12.53,0
2023-03-19,50.6,13.6,340.0,10.7,0.4,7.8,10.44,0
2023-03-19,49.1,12.1,368.0,12.2,2.8,10.2,7.67,0
2023-03-19,50.6,15.1,303.0,12.6,0.4,11.2,10.3,0
2023-03-19,48.6,12.6,481.0,13.6,0.6,12.3,11.6,0
2023-03-19,50.6,12.1,357.0,14.4,1.0,14.7,9.76,0
2023-03-19,50.6,14.1,492.0,9.1,0.0,7.3,10.76,0
2023-03-19,48.6,18.6,979.0,8.7,0.0,13.6,15.95,0
2023-03-19,49.6,15.1,550.0,12.3,2.3,11.4,12.98,0
2023-03-19,48.6,13.6,382.0,14.7,1.0,10.1,13.52,0
2023-03-20,50.1,17.6,478.0,13.4,2.0,13.4,11.19,0
2023-03-20,49.6,14.6,537.0,12.8,0.1,16.2,14.44,0
2023-03-20,49.1,16.1,379.0,15.4,0.1,15.8,14.37,0
2023-03-20,50.1,16.1,258.0,15.1,1.5,17.7,14.89,0
2023-03-20,50.6,14.6,277.0,13.9,6.3,14.2,11.99,0
2023-03-20,49.6,15.6,420.0,13.4,0.5,13.7,14.25,0
2023-03-20,49.1,15.1,532.0,13.0,0.4,16.2,14.84,0
2023-03-21,49.1,15.6,513.0,13.8,0.2,13.0,13.33,0
2023-03-21,50.6,18.1,185.0,10.2,1.3,10.7,5.05,0
2023-03-21,50.6,12.6,533.0,13.9,0.7,14.7,12.26,0
2023-03-21,49.1,17.6,256.0,13.5,0.0,10.5,10.65,0
2023-03-21,48.6,17.1,206.0,15.8,0.0,13.8,12.54,0
2023-03-22,50.1,13.6,373.0,16.5,0.0,21.1,14.89,0
2023-03-22,50.1,15.1,209.0,19.3,0.5,17.6,12.67,0
2023-03-22,49.6,12.1,434.0,16.3,0.2,15.9,14.23,0
2023-03-22,50.6,13.1,602.0,13.7,0.1,22.0,14.61,0
2023-03-23,50.1,14.6,238.0,18.1,0.0,24.5,5.75,0
2023-03-23,48.6,15.6,471.0,20.6,0.0,12.8,15.85,0
2023-03-23,49.1,17.1,369.0,19.0,0.0,17.9,14.99,0
2023-03-23,48.6,18.1,233.0,17.6,0.0,14.6,14.82,0
2023-03-23,50.1,18.6,239.0,18.0,0.0,28.1,10.4,0
2023-03-23,50.1,14.1,417.0,15.6,0.7,25.0,6.8,0
2023-03-24,50.6,17.6,188.0,19.2,10.6,22.5,7.6,0
2023-03-24,50.6,17.1,275.0,17.5,3.0,21.8,8.77,0
2023-03-25,50.6,18.6,248.0,13.9,1.2,26.5,13.51,0
2023-03-26,48.6,17.6,287.0,14.4,2.6,19.3,14.43,0
2023-03-27,49.1,16.6,221.0,8.2,0.4,34.7,7.45,0
2023-03-29,48.6,16.6,214.0,8.4,0.1,14.1,13.49,0
2023-04-01,48.6,16.1,244.0,15.1,0.2,27.6,17.3,0
2023-04-05,49.1,12.6,571.0,4.8,0.0,9.8,16.25,0
2023-04-05,49.6,17.6,547.0,2.3,0.0,17.6,10.03,0
2023-04-05,49.1,13.1,1093.0,2.0,0.0,9.0,16.49,0
2023-04-05,49.6,18.6,991.0,-1.3,0.0,15.9,14.93,0
2023-04-05,50.6,16.6,790.0,1.1,0.7,14.9,11.16,0
2023-04-06,50.6,15.6,442.0,7.1,0.0,11.9,21.0,0
2023-04-06,48.6,14.1,862.0,5.4,0.0,10.4,16.0,0
2023-04-06,50.1,12.1,585.0,8.3,0.0,8.8,18.96,0
2023-04-06,49.6,18.1,291.0,3.7,1.2,22.4,11.26,0
2023-04-06,48.6,15.1,580.0,6.7,0.0,16.3,20.69,0
2023-04-06,48.6,14.6,930.0,5.0,0.0,12.4,19.29,0
2023-04-06,49.6,12.6,503.0,8.1,0.0,8.4,16.05,0
2023-04-07,49.1,14.6,466.0,9.8,0.2,14.5,16.23,0
2023-04-07,49.6,16.1,789.0,1.6,1.5,18.9,5.96,0
2023-04-07,50.1,15.6,253.0,5.8,0.7,7.5,6.39,0
2023-04-07,49.1,13.6,876.0,7.5,0.0,11.9,21.18,0
2023-04-07,49.6,16.6,557.0,3.0,4.3,16.0,5.11,0
2023-04-07,49.1,18.1,609.0,3.9,10.2,13.7,6.94,0
2023-04-07,48.6,12.1,477.0,9.9,0.0,10.8,11.56,0
2023-04-07,49.6,14.1,520.0,8.7,0.2,13.8,15.27,0
2023-04-07,50.1,16.6,650.0,3.1,4.7,13.3,3.95,0
2023-04-07,49.1,14.1,459.0,10.9,0.0,15.6,19.77,0
2023-04-08,48.6,18.6,979.0,1.7,3.2,13.2,8.37,0
2023-04-08,50.6,14.1,492.0,6.8,1.6,15.8,6.86,0
2023-04-08,48.6,13.1,316.0,6.7,5.2,10.0,4.92,0
2023-04-08,50.6,15.1,303.0,8.9,1.9,11.5,9.55,0
2023-04-08,50.6,13.6,340.0,8.6,1.5,15.2,7.29,0
2023-04-08,48.6,12.6,481.0,6.6,5.0,13.3,4.48,0
2023-04-08,50.6,12.1,357.0,7.1,2.7,14.7,5.41,0
2023-04-08,48.6,13.6,382.0,6.1,4.7,6.2,4.72,0
2023-04-08,49.1,12.1,368.0,6.8,2.8,12.7,4.19,0
2023-04-08,49.6,15.1,550.0,5.3,6.8,11.9,4.83,0
2023-04-09,49.6,15.6,420.0,7.5,2.3,14.9,6.97,0
2023-04-09,50.1,16.1,258.0,8.5,3.5,16.0,7.05,0
2023-04-09,49.1,16.1,379.0,8.5,3.4,10.2,9.57,0
2023-04-09,50.6,14.6,277.0,10.6,0.6,14.3,11.91,0
2023-04-09,50.1,17.6,478.0,8.7,1.9,16.3,10.9,0
2023-04-09,49.1,15.1,532.0,7.3,5.6,10.3,7.43,0
2023-04-09,49.6,14.6,537.0,6.2,6.0,13.0,7.98,0
2023-04-10,49.1,17.6,256.0,13.2,0.0,16.4,14.48,0
2023-04-10,50.6,12.6,533.0,13.3,0.0,20.6,19.74,0
2023-04-10,49.1,15.6,513.0,11.1,0.0,12.1,14.7,0
2023-04-10,48.6,17.1,206.0,14.1,0.0,13.1,14.78,0
2023-04-10,50.6,18.1,185.0,13.4,0.3,10.3,11.92,0
2023-04-11,50.1,15.1,209.0,11.0,8.8,19.1,7.06,0
2023-04-11,49.6,12.1,434.0,10.9,5.6,27.7,14.49,0
2023-04-11,50.6,13.1,602.0,7.7,4.2,24.5,11.03,0
2023-04-11,50.1,13.6,373.0,10.3,4.2,22.1,11.74,0
2023-04-12,50.1,14.6,238.0,14.4,0.0,19.1,17.08,0
2023-04-12,50.1,14.1,417.0,12.8,0.0,19.5,15.2,0
2023-04-12,48.6,15.6,471.0,13.1,0.0,15.0,18.23,0
2023-04-12,50.1,18.6,239.0,11.1,0.2,16.8,14.19,0
2023-04-12,49.1,17.1,369.0,12.0,0.0,12.6,21.42,0
2023-04-12,48.6,18.1,233.0,12.5,0.0,15.9,21.94,0
2023-04-13,50.6,17.6,188.0,11.2,12.1,21.4,4.64,0
2023-04-13,50.6,17.1,275.0,9.1,12.2,18.9,2.94,0
2023-04-14,50.6,18.6,248.0,16.5,4.7,26.8,10.85,0
2023-04-15,48.6,17.6,287.0,9.5,3.0,21.0,8.04,0
2023-04-16,49.1,16.6,221.0,13.1,0.1,10.5,14.76,0
2023-04-18,48.6,16.6,214.0,13.4,1.3,23.1,7.42,0
2023-04-21,48.6,16.1,244.0,17.5,0.0,16.9,21.64,0
2023-04-25,49.6,17.6,547.0,11.0,10.5,12.6,13.49,0
2023-04-25,50.6,16.6,790.0,9.0,4.2,17.5,14.57,0
2023-04-25,49.1,12.6,571.0,9.2,2.8,16.3,13.56,0
2023-04-25,49.6,18.6,991.0,5.6,7.6,19.3,10.7,0
2023-04-25,49.1,13.1,1093.0,5.2,3.5,14.3,12.48,0
2023-04-26,48.6,14.6,930.0,6.0,1.5,15.5,16.34,0
2023-04-26,50.1,12.1,585.0,7.5,0.2,14.3,17.28,0
2023-04-26,49.6,12.6,503.0,7.7,0.1,15.1,16.64,0
2023-04-26,48.6,15.1,580.0,7.3,1.8,17.3,14.99,0
2023-04-26,48.6,14.1,862.0,6.6,0.5,19.5,17.84,0
2023-04-26,49.6,18.1,291.0,9.1,1.3,13.8,16.53,0
2023-04-26,50.6,15.6,442.0,6.2,0.0,20.8,15.27,0
2023-04-27,49.1,14.1,459.0,12.2,0.0,10.8,19.7,0
2023-04-27,48.6,12.1,477.0,13.9,0.0,10.5,18.51,0
2023-04-27,49.1,13.6,876.0,9.9,0.0,9.9,18.1,0
2023-04-27,49.6,16.6,557.0,9.9,0.1,12.5,14.62,0
2023-04-27,49.6,14.1,520.0,11.6,0.0,7.1,15.96,0
2023-04-27,50.1,15.6,253.0,11.4,0.1,11.4,16.49,0
2023-04-27,49.6,16.1,789.0,7.7,0.2,11.8,15.99,0
2023-04-27,50.1,16.6,650.0,7.6,0.1,11.9,15.57,0
2023-04-27,49.1,14.6,466.0,12.2,0.0,9.9,21.86,0
2023-04-27,49.1,18.1,609.0,8.6,0.1,12.0,17.61,0
2023-04-28,49.6,15.1,550.0,15.4,2.7,15.7,12.63,0
2023-04-28,50.6,15.1,303.0,14.4,0.8,14.8,13.87,0
2023-04-28,50.6,14.1,492.0,10.9,2.5,9.7,10.39,0
2023-04-28,48.6,12.6,481.0,11.9,11.5,12.6,5.07,0
2023-04-28,48.6,18.6,979.0,8.9,0.9,12.7,16.17,0
2023-04-28,48.6,13.6,382.0,13.8,4.5,11.6,8.74,0
2023-04-28,49.1,12.1,368.0,12.8,7.0,17.2,6.56,0
2023-04-28,50.6,12.1,357.0,12.1,2.8,17.1,6.31,0
2023-04-28,48.6,13.1,316.0,12.6,7.5,11.8,7.05,0
2023-04-28,50.6,13.6,340.0,10.5,4.4,9.8,8.42,0
2023-04-29,50.1,17.6,478.0,15.1,5.5,22.4,15.0,0
2023-04-29,50.6,14.6,277.0,15.0,15.3,22.2,16.06,0
2023-04-29,49.1,16.1,379.0,15.1,7.2,16.0,13.35,0
2023-04-29,49.6,14.6,537.0,14.6,3.8,19.3,12.87,0
2023-04-29,49.6,15.6,420.0,14.6,12.2,16.7,13.32,0
2023-04-29,50.1,16.1,258.0,15.6,11.7,17.3,12.58,0
2023-04-29,49.1,15.1,532.0,15.6,4.8,19.5,15.04,0
2023-04-30,48.6,17.1,206.0,16.2,0.0,19.4,20.33,0
2023-04-30,50.6,18.1,185.0,13.9,0.7,20.0,24.45,0
2023-04-30,49.1,15.6,513.0,13.8,0.0,15.7,18.44,0
2023-04-30,50.6,12.6,533.0,11.9,0.5,9.8,23.37,0
2023-04-30,49.1,17.6,256.0,14.7,0.3,22.0,19.94,0
2023-05-01,49.6,12.1,434.0,16.0,1.4,16.0,16.45,0
2023-05-01,50.1,13.6,373.0,17.0,0.1,14.5,21.38,0
2023-05-01,50.6,13.1,602.0,13.5,0.0,19.9,21.81,0
2023-05-01,50.1,15.1,209.0,19.1,0.0,25.6,22.61,0
2023-05-02,49.1,17.1,369.0,16.4,2.0,16.4,12.2,0
2023-05-02,50.1,14.1,417.0,15.6,0.3,15.9,15.36,0
2023-05-02,50.1,14.6,238.0,16.0,0.0,14.7,13.18,0
2023-05-02,48.6,15.6,471.0,14.8,2.7,12.2,7.93,0
2023-05-02,50.1,18.6,239.0,17.2,3.8,19.2,17.19,0
2023-05-02,48.6,18.1,233.0,18.5,3.7,14.5,17.73,0
2023-05-03,50.6,17.1,275.0,12.9,0.0,15.9,15.86,0
2023-05-03,50.6,17.6,188.0,13.8,0.0,15.6,15.82,0
2023-05-04,50.6,18.6,248.0,16.1,0.0,11.3,25.33,0
2023-05-05,48.6,17.6,287.0,20.5,0.0,9.0,24.9,0
2023-05-06,49.1,16.6,221.0,20.0,11.4,12.8,16.18,0
2023-05-08,48.6,16.6,214.0,15.6,0.0,18.8,26.29,0
2023-05-11,48.6,16.1,244.0,18.5,0.0,26.0,17.83,0
2023-05-15,49.6,17.6,547.0,14.0,11.6,18.1,12.19,0
2023-05-15,50.6,16.6,790.0,11.3,7.3,18.2,9.23,0
2023-05-15,49.1,13.1,1093.0,11.5,4.7,13.4,14.09,0
2023-05-15,49.1,12.6,571.0,15.4,3.4,11.6,14.55,0
2023-05-15,49.6,18.6,991.0,11.1,9.3,19.7,16.11,0
2023-05-16,48.6,14.6,930.0,12.2,12.9,25.0,9.95,0
2023-05-16,50.1,12.1,585.0,13.4,0.1,21.2,17.85,0
2023-05-16,48.6,15.1,580.0,14.1,12.0,20.4,9.12,0
2023-05-16,49.6,18.1,291.0,17.6,16.1,26.2,15.56,0
2023-05-16,49.6,12.6,503.0,14.8,4.9,18.4,13.73,0
2023-05-16,50.6,15.6,442.0,15.9,9.3,22.8,16.03,0
2023-05-16,48.6,14.1,862.0,12.4,8.4,23.5,10.68,0
2023-05-17,48.6,12.1,477.0,12.2,0.0,17.7,17.33,0
2023-05-17,50.1,15.6,253.0,14.1,2.3,17.7,12.21,0
2023-05-17,50.1,16.6,650.0,8.0,10.5,30.3,5.95,0
2023-05-17,49.1,14.6,466.0,10.6,3.2,20.3,8.1,0
2023-05-17,49.6,14.1,520.0,11.5,0.8,20.9,10.74,0
2023-05-17,49.1,18.1,609.0,10.9,14.2,21.1,6.72,0
2023-05-17,49.6,16.6,557.0,9.2,14.6,24.5,5.34,0
2023-05-17,49.1,13.6,876.0,7.8,4.4,18.8,12.3,0
2023-05-17,49.1,14.1,459.0,10.9,4.6,18.4,8.23,0
2023-05-17,49.6,16.1,789.0,7.2,12.6,28.4,4.8,0
2023-05-18,48.6,13.6,382.0,14.0,0.0,14.0,14.81,0
2023-05-18,48.6,18.6,979.0,9.3,2.2,13.6,5.99,0
2023-05-18,49.1,12.1,368.0,14.8,0.0,15.8,22.04,0
2023-05-18,48.6,12.6,481.0,14.1,0.0,17.0,20.23,0
2023-05-18,48.6,13.1,316.0,14.6,0.0,15.6,19.09,0
2023-05-18,50.6,12.1,357.0,12.9,0.0,18.1,21.81,0
2023-05-18,49.6,15.1,550.0,10.6,0.7,14.3,7.5,0
